GUID,year,month,rainfall
641207be-7718-495f-a5e5-c86a4374865e,2014,01,4.512130080095095
e9f231cb-35e1-467b-8b7c-067df2b9b8f5,2014,01,7.051511592347622
10a110c7-9bca-41a2-8665-e967984c4f31,2014,01,232.56114919870495
769ffe65-df8d-4c93-aae9-abb20ae84439,2014,01,NA
12a8b04b-df97-4e0b-88e4-924bf33bdbc6,2014,01,-110.58776916157116
cbf1734a-37f7-4691-bb44-0123114cb49e,2014,01,126.2387752463282
f582ca2f-9b52-4cea-ac99-2ae687930d8e,2014,01,14.780138413670455
3740a605-5160-4f27-bd0d-d8f08466011a,2014,01,2.5440260805893646
b1b1f0fd-7bc4-4ccf-a29f-8ff1333d336f,2014,01,78.25683653940919
899b5328-c489-48c0-b77d-536f26908563,2014,01,77.74009323928315
71d4622e-3ccd-4650-9e66-ee0421f0f2b3,2014,01,0.159380975335345
0334af86-91ef-485e-805f-a204ef2764ab,2014,01,0.23236196121124728
af7e3138-b823-4063-8a50-4408c8527cc9,2014,01,66.55287797769643
4b754e02-4287-4b40-9237-7e13fb010e05,2014,01,92.99416097005208
7c9c0379-abf3-47b2-be97-0f40ded5f732,2014,01,44.825100358778485
31ab5f81-ad33-43ce-8491-1fa569d46c57,2014,01,295.7997525229508
07a13d36-90ef-4597-8599-bce2894a8a50,2014,01,760.4005959298876
b663554a-3aa6-47a6-ba74-453b3ef0dcd1,2014,01,102.40927033100394
8d033cd7-4b1e-4c4c-87f0-879f94799ca2,2014,01,92.57619599254913
45438a36-15d1-416a-b380-1606669af4c7,2014,01,28.46349597156882
9350b806-04ca-4c8f-926e-7c5f644a13c7,2014,01,246.7876501161651
e75886d8-11ce-4563-bd85-86bcb9312cee,2014,01,16.488747117891247
2eea3a5c-8a36-4a18-a7ab-1b927a092a60,2014,01,49.547232171860294
1ffa0200-4cdb-47df-ba42-2e687224b89d,2014,01,43.484190536802714
203d9c03-8c32-4506-8ae0-abfc176c586f,2014,01,59.471808368509464
79882e66-3900-4c94-b9e1-fa2de8a2a6f0,2014,01,11.220680851733551
9cba65ba-ddfd-418e-8501-21b13e24e90e,2014,01,68.96465081272592
2198ecc4-8b3b-4003-9ea9-874348df3de0,2014,01,9.424004362141426
752bbf3c-e667-405f-a381-64dc3d7250e9,2014,01,3.6058887585771506
1b0a13b6-bb1c-4729-b1d1-dfe49d7ff214,2014,01,62.17359210234259
f6334680-79c9-450c-bddb-95facb6af2b9,2014,01,44.812896728515625
8d331366-4bc7-4313-8e11-dea0054e7ad4,2014,01,17.920288590361277
3b548ca2-357e-4c78-b4b8-9ed0205e0d29,2014,01,45.10806052905683
ab453840-eb7a-431c-b52f-e79d58df4850,2014,01,9.836631875887205
3611afe5-e2e8-4576-aa04-e9516c701991,2014,01,50.52591908885743
78dbdf5d-226b-4be4-b853-5a58d9da21a6,2014,01,28.554451893042483
767c2628-8079-4eba-8899-55f29cfafb83,2014,01,10.910895388296652
4f023367-6b34-4f1f-9570-0a3fb3983ca5,2014,01,85.20137758255005
12d0a30e-4c87-4a62-b124-c751e10cacac,2014,01,134.54611594107533
271c356c-e226-417c-b25f-b2fe1d697158,2014,01,115.30558953894834
17c12ab2-0c7d-412b-b525-3f740cbc3e6c,2014,01,63.09760538736979
8b881b86-2b79-4d8d-992d-01d939e1cdb9,2014,01,50.37442460336538
820b442d-b7ed-4c39-ab5a-51b0babbeecf,2014,01,476.0429871589979
65914a49-5435-4cda-b916-f9ee5e14147b,2014,01,-3293.180217107137
6c394d8d-8acc-4369-a7ee-c367dc533fdf,2014,01,16.46117737591271
60b83f87-41b9-4e8c-925d-97614aea52ac,2014,01,-6816.111976146698
77642364-9b1b-46c8-aaf4-d9ffd8f62712,2014,01,0.37792999489890294
a8c48537-a6ee-4d80-83f8-b3dda8858d94,2014,01,4.976700922742072
62c58dff-1d74-40b7-8bb4-fb2d4ea17224,2014,01,1.8744149058185378
b6207b55-8d8b-4599-9ea6-714cad3be598,2014,01,816.0843128405119
b09a5bf6-36d9-4abd-9d4a-793639ac9457,2014,01,284.260585019646
c2aa3415-b740-47f3-8abc-c5ccbb14d5b0,2014,01,1.5379060832354363
9a351f16-f468-4e6a-925e-03db8fbd4ba7,2014,01,78.76866817474365
91fe4643-e623-462d-a9ae-d704c5ea52c1,2014,01,108.24270708133012
2094fffc-8af7-4e5e-8bcd-176608114177,2014,01,396.4392585489485
895071fb-8240-4b2d-bfac-a51f8243d620,2014,01,278.26479689167405
305e146d-efa9-43e5-a000-688bef88a933,2014,01,315.43420420920097
54c780ec-3aa8-442e-987f-6589116a3f57,2014,01,346.69264030456543
60026c01-d644-439e-beda-ec2c280304a7,2014,01,47.210123958330065
0c2acf2b-a803-4fdb-af96-dd5eba270bd3,2014,01,221.48915408933718
bb6da46b-2209-45c4-b51a-fb815b957eee,2014,01,0.08222990887046049
1459470b-4674-4490-a408-ce4d64a7841a,2014,01,53.998979568481445
3eba1f03-98d4-4335-804e-6c3f9e7d5da1,2014,01,6.895477499788258
85203b89-a328-4d85-b6e4-c9596a5c5a6f,2014,01,114.39724367657745
a088e8f4-6524-4037-8ca6-ec8712515fd5,2014,01,-691.46795654296875
da7d5887-ee15-421c-8ad9-b785996b0536,2014,01,28.28464973704161
4b1c43e1-ae35-4d9a-9cc7-86b92722c762,2014,01,84.64147601276352
5585e0a1-3071-45dd-9b00-1d4c91cb2c36,2014,01,5.060574668930423
30ee6f01-1785-4ecb-b194-ba3becf5fd33,2014,01,17.040892447584145
91321513-fa2a-4cf9-a076-9b4e7d336306,2014,01,53.60117713699977
cd2010da-a5bb-4663-ad5b-b41c2091eb42,2014,01,-3263.3356119791665
aec1089a-a796-4ccb-bba0-bffde1eda7ee,2014,01,207.31121970020746
73f7c9bf-ebf4-48dd-b4a8-ce2005c7b2fd,2014,01,260.75623814157933
d6d8a819-df69-4d1d-9773-210daee6fa94,2014,01,52.944850242821275
24dbf602-b192-4a53-915b-82fdf61bd42a,2014,01,11.136401912980947
7e78b4f3-d231-444c-a8ab-c82373666a3f,2014,01,131.09561886762694
34239be2-e939-4309-b18d-36cc81ef3230,2014,01,29.296107495084723
5b4d9703-49bb-40f3-8f1a-426055d3630e,2014,01,142.15618162247742
d5c3fdc5-6328-4dc7-a12c-27f168944d11,2014,01,25.45694949344664
be01a35a-ea31-4453-bb23-5a01330a658f,2014,01,223.28997010770053
895ea23f-dbcd-467f-bf1e-54aa4d3f2c45,2014,01,72.67560693370554
fa5a7f77-0dca-4f91-9571-3b8a44607f74,2014,01,11.547103047164857
0da6e655-b083-410d-9a8a-85fe401bb325,2014,01,0.8458767499653469
3050873e-f010-4c4f-82d1-541e3c4fd887,2014,01,0.2958694402312732
08acdf4e-cc04-46d9-b4c1-75f6ef39b685,2014,01,0.3555373624862524
f701475b-b12e-4647-8747-5f066797615a,2014,01,121.33808856540256
6629c999-82b3-450e-8c99-48aa07352c2f,2014,01,77.25574639439583
2439c55f-85a8-4032-b53d-b9007a76a0a0,2014,01,650.4514301821716
e1cd65ea-4261-4a92-a8af-1709465c2cd3,2014,01,6.148889195076852
fa42353f-8656-4bc4-8ef4-19ba8a07848c,2014,01,4.021705335124895
b5ff48b9-7282-445c-8cd2-befce4e0bda7,2014,01,1.7442311478837247
ef9f1b0a-d00d-42f4-bf41-4899075b3247,2014,01,255.284176166241
322068a7-b312-4393-b5d1-fe2dc7a5c78a,2014,01,2.5261302362463764
8d36d705-3e3e-412e-a13b-1ee158a07c36,2014,01,137.3259243965149
33662fcb-6959-4784-a877-29e3781477c2,2014,01,186.72391984125596
393f6615-8c13-42ca-9bdd-1594735cbdcf,2014,01,86.47693787363012
7974e7a0-7846-4685-946a-da7f5315015d,2014,01,21.899105072021484
17e46d71-5bc2-479c-8d3a-0d966592ac32,2014,01,295.5080894715125
cc57a348-8512-41f0-a924-29bce5e06948,2014,01,26.188616488018447
370668bf-3302-4cb1-928d-261a3fdd09ee,2014,01,28.12413001060486
aef0e5a2-d0cb-4074-82c0-39f932bd297a,2014,01,0.08043856991372589
19b27a13-b30b-4a0a-b085-084cddf5db4b,2014,01,17.04213437980052
3d1f17d7-1553-476a-a8d8-62dcd54d4779,2014,01,6.498481957742826
57acee0b-5cc0-45d5-b65c-1d928ac08d16,2014,01,325.95465400648413
ae25a35e-5747-4861-8e19-848d3d5c359d,2014,01,323.1601462730995
f78fa74a-5f4e-4e3d-870e-aad4ac4fcc6c,2014,01,95.75000470025199
9e2fe46a-7ed9-4eda-9a6d-91dfb3d70d34,2014,01,25.818775144782695
1d149810-9f54-4c78-87b7-90ae0d3cebe4,2014,01,468.16070556640625
a09fda23-b91a-49e4-ba7d-02cb8540b936,2014,01,152.45427990380793
1be45e1a-dfcd-4b79-870d-92166cf43e82,2014,01,24.861033640309245
6c459166-4e08-4ab6-8ada-b4509dbc38d8,2014,01,204.93988936470674
686f0da6-9025-4eb1-8f95-b164936ce382,2014,01,37.9626573802877
e0de017e-24ec-454f-aee3-57443de5b7d2,2014,01,75.7153903416225
64a39a4b-9812-43f6-861e-d1f31045aced,2014,01,38.89954271820786
81eb8a93-1c6f-46a7-8927-543258b1b974,2014,01,62.675689935684204
446c32b0-82a6-46a6-896d-731014da7e78,2014,01,41.84225559234619
7306ccbf-f0ee-4f1b-8c7e-516065fe2ae1,2014,01,20.249526133631196
64e91f81-b1a7-46d1-8127-fdfaa23495bf,2014,01,492.3745936720584
5f5b4b62-de2c-4f06-8ab1-6a9974662faa,2014,01,283.0807800292969
09e347c5-0c8e-47cc-b4a1-ca5c12ac1f4c,2014,01,590.6716833496093
73d15d0e-13ed-4d44-b3ed-825a6e2c0605,2014,01,8.407166926442796
36a8fa2c-5b69-47e3-bac8-dc657e44de43,2014,01,53.373374238135774
125935a9-188d-4b78-86a8-ffbf546077e0,2014,01,229.92756788943296
a125fc97-acbd-43f1-add2-1e5d11d2570a,2014,01,204.99115101924036
39cf5edd-97d7-4d13-a724-a5d098782320,2014,01,130.60400469853434
a32af07d-abed-484a-b1e9-4b7b0785c3dc,2014,01,98.27511922254097
d4e68089-5dc0-41e2-baf9-f9ba4bf31fa1,2014,01,393.7498112303277
1a95a885-1f01-42fc-95eb-04fb7935c12a,2014,01,30.74744738301923
8ba343da-06b5-48d1-a422-abef20915259,2014,01,0
f6f4d2ff-4284-4d49-bc1d-6c2ddebdd0ab,2014,01,-4948.757837295532
1517be07-8e01-4137-be80-c493b7d1594c,2014,01,10.13955807685852
927ba47a-d87d-43f9-8642-d19230811e15,2014,01,13.11192603080164
c7192fcc-f547-44ed-a758-3d8e48420cef,2014,01,144.12835259070764
066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,2014,01,119.56205229325728
eacf41cc-aa5e-48c9-a3db-386fce22497f,2014,01,18.50254234583729
8608cb86-e05d-483d-8eda-8d1b03069602,2014,01,73.87086497054659
7c545b04-b947-4d2a-94f1-af4010981973,2014,01,21.36304134248637
effea6fa-d758-4860-ad26-41cdc15c23fb,2014,01,75.05763844843511
9ec1719f-edd7-42af-8988-ed246a25ff6e,2014,01,57.68892114498156
e72216b1-90ca-4ef3-8ca5-334dc566e491,2014,01,110.89906236021531
b0db3eb1-014d-4f19-ad8a-0d42e84400bc,2014,01,NA
3af18dcb-7d8a-4b6e-bc45-84611b8b6ecc,2014,01,103.48865961967651
21711ed5-ad84-4f8f-af93-6e4d12e558bf,2014,01,64.54398064214907
8cf681ef-d988-4d5d-86c7-5483977059e7,2014,01,35.41773659352997
a46bc45e-bcab-46d8-a50b-5008714077c0,2014,01,61.543638999847964
39dcd44b-aa79-48a8-9840-3179a28a35a9,2014,01,NA
a2915e2f-0d93-4ee6-8e41-1fa268228580,2014,01,89.23620493416466
465ebc0d-dc95-4d49-8c01-58d7e2a9629f,2014,01,NA
e3fd3d41-feaa-443f-a135-08a80552525c,2014,01,NA
4c308a42-4e33-4d8f-a408-0746862545c7,2014,01,110.4341606899835
53f56a27-5297-4c05-a47b-b2033e95db63,2014,01,NA
50626e89-e145-4d23-8cc4-911240017430,2014,01,197.98060607910156
e75c6929-6252-4e54-af0f-83798afe3123,2014,01,65.40983538738662
2cb7929d-d72e-4129-83c9-c293fc73d996,2014,01,198.6349868774414
6e156108-e9e8-4087-b89c-37e5851bd8d0,2014,01,101.81331634521484
89efdcec-75e3-4185-83a8-d2cb7f6beff6,2014,01,103.11747819471891
e7d73b5c-27bf-451c-be96-73de13560e8c,2014,01,NA
0632bd7c-fa87-4b49-847e-747eb322c506,2014,01,106.5173844409341
dd6f8b0d-73f4-4afc-889e-185c363755bd,2014,01,34.69286701294126
45b3fcba-3667-474b-8081-b17737d8cb5f,2014,01,NA
f5d664d0-c086-4d71-8874-044e3d094c5d,2014,01,NA
66510a15-4a49-4fb4-9400-6e6fd0d1d259,2014,01,NA
81d5bb84-8e84-4830-9fa3-f29e9b09fda8,2014,01,28.297645152446133
e595e984-0e40-4363-aa46-5e7decf832f6,2014,01,121.36440810816912
82a7eebf-4858-4ad8-b68f-1b7bd7b719bc,2014,01,287.1255391438802
4977dd2e-53da-4f6e-8b28-b232665dce70,2014,01,20.592055141746098
8b38ed63-f4bf-4683-96b5-e8c2eb7bd7e7,2014,01,124.8250469631619
9dedcb14-a08f-4f9c-9248-f3e734fe9026,2014,01,NA
05241edc-00fd-47ec-ba71-800dbf3f853d,2014,01,64.70745620052371
0c31644b-8d04-4f24-aca0-d49b0523a771,2014,01,NA
ac716d7e-26d7-46d8-a1a2-4222f42042f3,2014,01,221.54552714029947
2e685fb5-826d-4cda-8f11-ab4e215115c8,2014,01,56.72445037213158
3e3320e9-1f0d-44fb-9ca7-59fcb032f585,2014,01,46.559654822983596
fbafb313-9be5-49cc-9633-26c40e77d9d9,2014,01,79.96982410975865
09650ef3-8793-4a1f-b8a2-b6c1da8c2bef,2014,01,193.29731536814958
f4139dd7-53a2-45a3-8e8c-c82b9323a391,2014,01,NA
82efba96-e610-4592-a329-95d7c3a57b4f,2014,01,NA
1c04cb3c-08f6-47a3-bb42-dd9da35e226c,2014,01,39.17972636464109
48a4e6f7-f991-43b0-a27c-22d79e1a36bd,2014,01,147.94674426420968
26eaed41-b340-4f38-90e3-9392e04420c6,2014,01,43.11135472054915
58afb040-3a74-491b-809d-00b145c55577,2014,01,24.18047310896248
759a59d6-c045-4dc3-b2db-90e297f473bf,2014,01,NA
1e7562c6-655a-4a6d-879f-7f80ff842b20,2014,01,66.22170511881511
c2a1295d-39bf-42fa-89ed-cadee2ea50c0,2014,01,50.02897003574106
7ec96ad8-a352-4125-af49-b14e8cb9876b,2014,01,45.431012069314
a1f8bec8-8628-4e46-9c7e-238a386177b5,2014,01,124.03205779559048
35ec511a-2e1c-4483-a917-1f67a1342382,2014,01,NA
844c28ba-e3d1-4849-bab2-b2f622ae5c3c,2014,01,16.847395842846307
a135ad5a-5f50-44c3-bcca-18554926127a,2014,01,61.97344165230114
95185552-2b03-429c-8efb-c5779d556529,2014,01,47.050536870151966
38144504-0224-4815-a545-5c8d34bb44d8,2014,01,146.69787979125977
71d5bb45-bba6-4305-a423-19927e9f4c53,2014,01,64.41834328755611
874ef90d-615d-4ad3-8893-17d62ecda937,2014,01,15.895454390231953
501cda03-73ec-4a9f-8245-65a50aa0fa4d,2014,01,14.600529571769393
6041dd4d-0f77-4e28-8d46-cc9afc8dbf9a,2014,01,17.07965076614287
c23e579b-9082-485f-b79d-a727c7d212b8,2014,01,496.83544921875
276c834b-66b6-445c-aee1-c0aa8f08be19,2014,01,302.4896774291992
ccd80ef5-fdb3-42d1-a9eb-7609ff244595,2014,01,0.6002217680215836
bb79d7c7-29b4-45f2-93e6-2df1acc709ad,2014,01,80.39881210536542
60db4a58-b58b-46be-ad27-3097ee5176c3,2014,01,NA
9b91beb9-28f1-4761-ac26-4fc00ffb967c,2014,01,89.6328855242048
01a46b74-ec94-4a47-b79f-0b2aa6675475,2014,01,30.490783492848276
2e2d5758-2f10-4f73-b0e8-bcdfd874fe7f,2014,01,NA
5834c948-ea67-4d96-b84d-4e55a6e0ef3d,2014,01,NA
bfae0c31-c2bd-4d4b-a9dd-91fd8468da8d,2014,01,NA
a5989f84-6506-4473-8a53-ba35506e3cb3,2014,01,12.81533977985382
6adbcf8e-de96-45a5-80b5-7fa80503a1a0,2014,01,11.523400783538818
80cb8dff-bf0d-401f-b142-4ae25ad89f72,2014,01,-6623.201563517253
37aebf26-ad98-4265-a6a6-85880fa75f81,2014,01,-215.38491227257418
a5ca2f77-2705-4a8f-baee-ce6df1770224,2014,02,13.32014807065328
bf4e1516-20f9-4d0b-afee-15fb1fbbbbbe,2014,02,37.98712455837286
2a5aaf40-e526-4778-a1e2-204d26254d21,2014,02,119.3826114366215
a4e72e84-00bb-4ad5-890e-a9e6734a28ee,2014,02,38.33869934082031
549ed949-4c36-4ab0-b37c-ec9f84ee8e14,2014,02,11.845271670746946
61ea4a3a-5a12-410e-8af0-0d59d828a9dd,2014,02,91.96279431159584
85204056-bac8-48cf-86fe-e4dace89f8d0,2014,02,325.7747226291233
2debcae0-be57-4212-8b92-8a0be7da51a4,2014,02,15.122425556182861
bf20d4f1-d25b-4be3-b8f5-7a2a94a20ecf,2014,02,140.21146823597604
27d0edf7-b070-4943-bb9b-dcee5a4d216e,2014,02,8.305744603006985
03d049e6-6b6d-40e8-8be7-c2d0bf288b51,2014,02,12.290826173929068
9612ac85-d7cd-4b88-b2b9-c7b6db8ab6de,2014,02,1.0802192260322308
c4d7552f-faa1-4bf4-a22e-c9b5d9ee14c2,2014,02,12.772237135575702
9c36e72c-28fe-463f-8d8a-43ec9be45bc6,2014,02,5.693923223586309
33b1cbcb-fe87-4a85-95cb-6da429e96a44,2014,02,38.399653886712116
cb1e18ff-5846-4576-a2c1-267eb2d43b76,2014,02,15.711966276168823
a4d24382-fdc3-4d00-9100-b548a6242d22,2014,02,67.52700035641617
52405a96-0ce0-44d8-9634-3d0585d5e7fa,2014,02,3.423073410987854
500e72b0-dbef-4fea-b333-bcd8fd377eb9,2014,02,230.8601875024805
dbe63621-0172-44aa-a620-596915232432,2014,02,236.14537041368456
7c810b1f-298c-4f95-a84d-ce460e6e593d,2014,02,32.641862460545134
688a16e9-73e3-4495-8eec-a9ef51d28b4a,2014,02,162.51766566012768
0d97d3e1-4ba2-431a-8404-f13231d663bd,2014,02,10.928051185137996
689dde45-4727-4b7b-9e35-5ddcc5ef2791,2014,02,106.02411915394387
5a37f024-c6e9-444e-832a-57db29915f70,2014,02,19.642921845919542
3c3c3405-35c5-4143-a7ab-738cf519268d,2014,02,58.22200409611007
c6dc016f-8f6f-4565-8923-77bae728c0aa,2014,02,108.74008178710938
b359383b-d629-4086-b6b3-2bb5380272dc,2014,02,15.89924316734474
af40da08-eeb3-40e9-bd59-41c06c17191f,2014,02,19.68157172086201
5cdb6bf4-89ce-457e-9c53-fb9142d71ba0,2014,02,21.492189105933026
a110bac5-df80-49f9-8229-263a50d1b6b3,2014,02,-1897.696949005127
140398f0-b719-4865-aa11-f3dd7a3e137b,2014,02,141.24641562728183
ce1a2871-812b-4f0f-bbad-2e2e96a123c2,2014,02,599.49109833816
b6d5830a-0a76-4c5e-9b69-9bbc651c6fee,2014,02,4.014772984233216
6a30141b-1259-45ef-9303-9b3087a67606,2014,02,41.609281594946566
57e6170d-3eb1-4cfe-9335-a61c5f2ff534,2014,02,46.1841528830348
9ebcf8c2-5724-465e-93ee-b30f90cc72d2,2014,02,12.258305128882913
a508c5dc-355c-429f-97f9-ceaf092ffa0c,2014,02,12.886426289876303
5e1bff1e-8435-4bf8-ae33-bea5d4269c84,2014,02,24.32039382240989
01f29008-138c-45c3-a1e0-68200f08e1e9,2014,02,6.7467984079481
1c6dac95-666f-4994-abdc-7d788e9d27cd,2014,02,203.7770278794425
29bca7cc-63a9-4125-aba4-d9d7ffaec4f8,2014,02,80.51084552234819
74e60ac9-fe75-4273-9483-536bb1dd9f64,2014,02,7.344294371447642
41c1d495-2f62-42c7-a9be-16e90c179973,2014,02,188.80967347859848
598e205c-5683-49e0-b61e-4b279e6c2082,2014,02,4.476668828409696
7b9e18fe-ff3c-44de-9b50-b91a8311dddf,2014,02,5.063434542866389
641207be-7718-495f-a5e5-c86a4374865e,2014,02,2.83429713054912
e9f231cb-35e1-467b-8b7c-067df2b9b8f5,2014,02,14.853373356445433
10a110c7-9bca-41a2-8665-e967984c4f31,2014,02,287.5654683149722
769ffe65-df8d-4c93-aae9-abb20ae84439,2014,02,NA
12a8b04b-df97-4e0b-88e4-924bf33bdbc6,2014,02,-143.64470728960904
cbf1734a-37f7-4691-bb44-0123114cb49e,2014,02,149.3000798017496
f582ca2f-9b52-4cea-ac99-2ae687930d8e,2014,02,25.637210615291647
3740a605-5160-4f27-bd0d-d8f08466011a,2014,02,6.473733583715017
b1b1f0fd-7bc4-4ccf-a29f-8ff1333d336f,2014,02,64.68493524144907
899b5328-c489-48c0-b77d-536f26908563,2014,02,65.49874928038
71d4622e-3ccd-4650-9e66-ee0421f0f2b3,2014,02,0.14781096454293544
0334af86-91ef-485e-805f-a204ef2764ab,2014,02,0.376926063359
af7e3138-b823-4063-8a50-4408c8527cc9,2014,02,107.25928431392265
4b754e02-4287-4b40-9237-7e13fb010e05,2014,02,85.11481424967448
7c9c0379-abf3-47b2-be97-0f40ded5f732,2014,02,32.417138892804196
31ab5f81-ad33-43ce-8491-1fa569d46c57,2014,02,360.72780604928107
07a13d36-90ef-4597-8599-bce2894a8a50,2014,02,386.7065969043308
b663554a-3aa6-47a6-ba74-453b3ef0dcd1,2014,02,95.24673940966493
8d033cd7-4b1e-4c4c-87f0-879f94799ca2,2014,02,41.04679963226017
45438a36-15d1-416a-b380-1606669af4c7,2014,02,41.71317652916883
9350b806-04ca-4c8f-926e-7c5f644a13c7,2014,02,184.54380512428023
e75886d8-11ce-4563-bd85-86bcb9312cee,2014,02,19.244438213980143
2eea3a5c-8a36-4a18-a7ab-1b927a092a60,2014,02,21.447505898747906
1ffa0200-4cdb-47df-ba42-2e687224b89d,2014,02,12.717188934446222
203d9c03-8c32-4506-8ae0-abfc176c586f,2014,02,45.648952528754656
79882e66-3900-4c94-b9e1-fa2de8a2a6f0,2014,02,10.743836425425242
9cba65ba-ddfd-418e-8501-21b13e24e90e,2014,02,96.7343092218192
2198ecc4-8b3b-4003-9ea9-874348df3de0,2014,02,28.456269010887286
752bbf3c-e667-405f-a381-64dc3d7250e9,2014,02,9.645832321771216
1b0a13b6-bb1c-4729-b1d1-dfe49d7ff214,2014,02,41.32622534263117
f6334680-79c9-450c-bddb-95facb6af2b9,2014,02,17.77373685836792
8d331366-4bc7-4313-8e11-dea0054e7ad4,2014,02,27.544353669260214
3b548ca2-357e-4c78-b4b8-9ed0205e0d29,2014,02,6.714139323265027
ab453840-eb7a-431c-b52f-e79d58df4850,2014,02,13.070320992284001
3611afe5-e2e8-4576-aa04-e9516c701991,2014,02,65.47902254888854
78dbdf5d-226b-4be4-b853-5a58d9da21a6,2014,02,55.71473056646073
767c2628-8079-4eba-8899-55f29cfafb83,2014,02,10.977308396413724
4f023367-6b34-4f1f-9570-0a3fb3983ca5,2014,02,73.78669712543487
12d0a30e-4c87-4a62-b124-c751e10cacac,2014,02,32.53207321864803
271c356c-e226-417c-b25f-b2fe1d697158,2014,02,92.33363942214778
17c12ab2-0c7d-412b-b525-3f740cbc3e6c,2014,02,31.131337483723957
8b881b86-2b79-4d8d-992d-01d939e1cdb9,2014,02,29.61934463280352
820b442d-b7ed-4c39-ab5a-51b0babbeecf,2014,02,240.66643778638576
65914a49-5435-4cda-b916-f9ee5e14147b,2014,02,-3302.1763814290366
6c394d8d-8acc-4369-a7ee-c367dc533fdf,2014,02,7.966298765340082
60b83f87-41b9-4e8c-925d-97614aea52ac,2014,02,-6783.71097278595
77642364-9b1b-46c8-aaf4-d9ffd8f62712,2014,02,0.5310631037115152
a8c48537-a6ee-4d80-83f8-b3dda8858d94,2014,02,10.34759680425912
62c58dff-1d74-40b7-8bb4-fb2d4ea17224,2014,02,2.213466338394289
